,CellId,edge_flag_NEWandCORRECT,edge_flag_OLDandWRONG
51514,391194,0,0
51515,391196,0,0
51516,391197,0,0
51517,391202,0,0
51518,391205,0,0
51519,391206,0,0
51520,391212,0,0
51521,391213,0,0
51522,391214,0,0
51523,391220,0,0
51524,391221,0,0
51525,391226,0,0
51526,391227,0,0
51527,391228,0,0
51528,391229,0,0
51529,391237,0,0
51530,391238,0,0
51531,391239,0,0
51532,391249,0,0
51533,391253,0,0
51534,391255,0,0
51535,391256,0,0
51536,391257,0,0
51537,391258,0,0
51538,391261,0,0
51539,391263,0,0
51540,391269,0,0
51541,391272,0,0
51542,391277,0,0
51543,391278,0,0
51544,391284,0,0
51545,391285,0,0
51546,391286,0,0
51547,391287,0,0
51548,391299,0,0
51549,391300,0,0
51550,391303,0,0
51551,391304,0,0
51552,391308,0,0
51553,391313,0,0
51554,391314,0,0
51555,391315,0,0
51556,391316,0,0
51557,391320,0,0
51558,391321,0,0
51559,391325,0,0
51560,391326,0,0
51561,391327,0,0
51562,391328,0,0
51563,391329,0,0
51564,391330,0,0
51565,391338,0,0
51566,391342,0,0
51567,391344,0,0
51568,391347,0,0
51569,391348,0,0
51570,391351,0,0
51571,391352,0,0
51572,391364,0,0
51573,391365,0,0
51574,391366,0,0
51575,391371,0,0
51576,391372,0,0
51577,391383,0,0
51578,391384,0,0
51579,391385,0,0
51580,391389,0,0
51581,391390,0,0
51582,391394,0,0
51583,391395,0,0
51584,391396,1,1
51585,391397,0,0
51586,391398,0,0
51587,391399,1,1
51588,391400,1,1
51589,391401,0,0
51590,391405,1,1
51591,391406,0,0
51592,391407,1,1
51593,391411,1,1
51594,391424,0,0
51595,391425,0,0
51596,391428,0,0
51597,391432,0,0
51598,391433,0,0
51599,391435,0,0
51600,391438,0,0
51601,391439,0,0
51602,391440,0,0
51603,391441,0,0
51604,391491,0,0
51605,391493,0,0
51606,391494,0,0
51607,391495,0,0
51608,391497,0,0
51609,391502,0,0
51610,391503,0,0
51611,391504,0,0
51612,391505,0,0
51613,391506,0,0
51614,391507,0,0
51615,391513,0,0
51616,391517,0,0
51617,391519,0,0
51618,391561,0,0
51619,391567,0,0
51620,391568,0,0
51621,391570,0,0
51622,391571,0,0
51623,391572,0,0
51624,391574,0,0
51625,391575,0,0
51626,391594,0,0
51627,391595,0,0
51628,391596,0,0
51629,391600,0,0
51630,391601,0,0
51631,391603,0,0
51632,391604,0,0
51633,391605,0,0
51634,391606,0,0
51635,391611,0,0
51636,391616,0,0
51637,391617,0,0
51638,391620,0,0
51639,391624,0,0
51640,391625,0,0
51641,391626,0,0
51642,391628,0,0
51643,391629,0,0
51644,391630,0,0
51645,391633,0,0
51646,391634,0,0
51647,391637,0,0
51648,391645,0,0
51649,391646,0,0
51650,391648,0,0
51651,391653,0,0
51652,391654,0,0
51653,391659,0,0
51654,391661,0,0
51655,391670,0,0
51656,391674,0,0
51657,391675,0,0
51658,391676,0,0
51659,391677,0,0
51660,391678,0,0
51661,391679,0,0
51662,391682,0,0
51663,391683,0,0
51664,391686,0,0
51665,391692,0,0
51666,391694,0,0
51667,391737,0,0
51668,391738,0,0
51669,391739,0,0
51670,391740,0,0
51671,391741,0,0
51672,391745,0,0
51673,391746,0,0
51674,391747,0,0
51675,391755,0,0
51676,391766,0,0
51677,391767,0,0
51678,391773,0,0
51679,391775,0,0
51680,391776,0,0
51681,391777,0,0
51682,391778,0,0
51683,391780,0,0
51684,391789,0,0
51685,391790,0,0
51686,391794,0,0
51687,391796,0,0
51688,391797,0,0
51689,391800,0,0
51690,391801,0,0
51691,391802,0,0
51692,391803,0,0
51693,391806,0,0
51694,391807,0,0
51695,391808,0,0
51696,391809,0,0
51697,391810,0,0
51698,391813,0,0
51699,391826,0,0
51700,391827,0,0
51701,391828,0,0
51702,391829,0,0
51703,391830,0,0
51704,391832,0,0
51705,391834,0,0
51706,391835,0,0
51707,391839,0,0
51708,391852,0,0
51709,391853,0,0
51710,391861,0,0
51711,391863,0,0
51712,391868,0,0
51713,391874,0,0
51714,391877,0,0
51715,391878,0,0
51716,391882,0,0
51717,391886,0,0
51718,391887,0,0
51719,391888,0,0
51720,391889,0,0
51721,391891,0,0
51722,391892,0,0
51723,391896,0,0
51724,391901,0,0
51725,391902,1,1
51726,391909,0,0
51727,391910,0,0
51728,391911,0,0
51729,391922,0,0
51730,391924,0,0
51731,391926,0,0
51732,391929,0,0
51733,391934,0,0
51734,391971,0,0
51735,391972,0,0
51736,391973,0,0
51737,391974,0,0
51738,391976,0,0
51739,391981,0,0
51740,391982,0,0
51741,391983,0,0
51742,391987,0,0
51743,392001,0,0
51744,392003,0,0
51745,392009,0,0
51746,392012,0,0
51747,392013,0,0
51748,392015,0,0
51749,392027,0,0
51750,392029,0,0
51751,392030,0,0
51752,392035,0,0
51753,392036,0,0
51754,392039,0,0
51755,392040,0,0
51756,392041,0,0
51757,392045,0,0
51758,392047,0,0
51759,392050,0,0
51760,392053,0,0
51761,392054,0,0
51762,392055,0,0
51763,392056,0,0
51764,392057,0,0
51765,392065,0,0
51766,392067,0,0
51767,392070,0,0
51768,392073,0,0
51769,392076,0,0
51770,392077,0,0
51771,392078,0,0
51772,392081,0,0
51773,392082,0,0
51774,392083,0,0
51775,392084,0,0
51776,392086,0,0
51777,392099,0,0
51778,392102,0,0
51779,392103,0,0
51780,392133,0,0
51781,392138,0,0
51782,392139,0,0
51783,392141,0,0
51784,392142,0,0
51785,392144,0,0
51786,392151,0,0
51787,392154,0,0
51788,392167,0,0
51789,392168,0,0
51790,392170,0,0
51791,392171,0,0
51792,392175,0,0
51793,392176,0,0
51794,392177,0,0
51795,392178,0,0
51796,392179,0,0
51797,392182,0,0
51798,392183,0,0
51799,392184,0,0
51800,392192,0,0
51801,392201,0,0
51802,392202,0,0
51803,392203,0,0
51804,392205,0,0
51805,392211,0,0
51806,392214,0,0
51807,392224,0,0
51808,392225,0,0
51809,392226,0,0
51810,392234,1,1
51811,392240,1,1
51812,392242,0,0
51813,392251,0,0
51814,392260,0,0
51815,392261,0,0
51816,392262,0,0
51817,392263,0,0
51818,392264,0,0
51819,392270,0,0
51820,392272,0,0
51821,392273,0,0
51822,392274,0,0
51823,392275,0,0
51824,392278,0,0
51825,392284,0,0
51826,392311,1,1
51827,392315,1,1
51828,392321,0,1
51829,392322,0,0
51830,392323,0,0
51831,392324,0,0
51832,392325,0,0
51833,392335,0,0
51834,392337,0,0
51835,392340,0,0
51836,392353,0,0
51837,392360,0,0
51838,392367,0,0
51839,392368,0,0
51840,392372,0,0
51841,392375,0,0
51842,392376,0,0
51843,392377,0,0
51844,392378,0,0
51845,392386,0,0
51846,392394,0,0
51847,392396,0,0
51848,392397,0,0
51849,392398,0,0
51850,392401,0,0
51851,392402,0,0
51852,392429,0,0
51853,392435,0,0
51854,392438,0,0
51855,392439,0,0
51856,392440,0,0
51857,392441,0,0
51858,392448,0,0
51859,392449,0,0
51860,392480,0,0
51861,392482,0,0
51862,392487,0,0
51863,392488,0,0
51864,392493,0,0
51865,392494,0,0
51866,392495,0,0
51867,392496,0,0
51868,392500,0,0
51869,392503,0,0
51870,392504,0,0
51871,392505,0,0
51872,392507,0,0
51873,392510,0,0
51874,392511,0,0
51875,392512,0,0
51876,392515,0,0
51877,392522,0,0
51878,392524,0,0
51879,392526,0,0
51880,392527,0,0
51881,392531,0,0
51882,392533,0,0
51883,392534,0,0
51884,392536,0,0
51885,392551,0,0
51886,392553,0,0
51887,392554,0,0
51888,392555,0,0
51889,392556,0,0
51890,392559,0,0
51891,392562,0,0
51892,392563,0,0
51893,392564,0,0
51894,392565,0,0
51895,392571,0,0
51896,392574,0,0
51897,392575,0,0
51898,392579,0,0
51899,392591,0,0
51900,392593,0,0
51901,392595,0,0
51902,392598,0,0
51903,392599,0,0
51904,392605,0,0
51905,392608,0,0
51906,392609,0,0
51907,392610,0,0
51908,392611,0,0
51909,392612,0,0
51910,392617,0,0
51911,392619,0,0
51912,392623,0,0
51913,392625,0,0
51914,392626,0,0
51915,392627,0,0
51916,392628,0,0
51917,392630,0,0
51918,392631,0,0
51919,392635,0,0
51920,392637,0,0
51921,392644,0,0
51922,392645,0,0
51923,392650,0,0
51924,392651,0,0
51925,392652,0,0
51926,392655,0,0
51927,392659,0,0
51928,392660,0,0
51929,392666,0,0
51930,392668,0,0
51931,392672,0,0
51932,392676,0,0
51933,392787,0,1
51934,392788,1,1
51935,392789,1,1
51936,392795,1,1
51937,392797,0,0
51938,392798,1,1
51939,392838,0,0
51940,392840,0,0
51941,392844,0,0
51942,392846,0,0
51943,392847,0,0
51944,392849,0,0
51945,392850,0,0
51946,392853,0,0
51947,392856,0,0
51948,392860,0,0
51949,392861,0,0
51950,392863,0,0
51951,392864,0,0
51952,392865,0,0
51953,392867,0,0
51954,392868,0,0
51955,392872,0,0
51956,392877,0,0
51957,392878,0,0
51958,392879,0,0
51959,392881,0,0
51960,392883,0,0
51961,392885,0,0
51962,392886,0,0
51963,392887,0,0
51964,392889,0,0
51965,392890,0,0
51966,392894,0,0
51967,392896,0,0
51968,392898,0,0
51969,392900,0,0
51970,392902,0,0
51971,392908,0,0
51972,392909,0,0
51973,392912,0,0
51974,392915,0,0
51975,392916,0,0
51976,392917,0,0
51977,392919,0,0
51978,392923,0,0
51979,392924,0,0
51980,392926,0,0
51981,392933,0,0
51982,392938,0,0
51983,392939,0,0
51984,392945,0,0
51985,392946,0,0
51986,392949,0,0
51987,392950,0,0
51988,392951,0,0
51989,392954,0,0
51990,392955,0,0
51991,392959,0,0
51992,392960,0,0
51993,392962,0,0
51994,392964,0,0
51995,392968,0,0
51996,392969,0,0
51997,392970,0,0
51998,392975,0,0
51999,392976,0,0
52000,392977,0,0
52001,392979,0,0
52002,392980,0,0
52003,392981,0,0
52004,392985,0,0
52005,392986,0,0
52006,392987,0,0
52007,392988,0,0
52008,392994,0,0
52009,392995,0,0
52010,392996,0,0
52011,392997,0,0
52012,392998,0,0
52013,393005,0,0
52014,393011,0,0
52015,393013,0,0
52016,393017,0,0
52017,393023,0,0
52018,393088,0,0
52019,393089,0,0
52020,393091,0,0
52021,393092,0,0
52022,393097,0,0
52023,393098,0,0
52024,393102,0,0
52025,393103,0,0
52026,393106,0,0
52027,393107,0,0
52028,393109,0,0
52029,393111,0,0
52030,393112,0,0
52031,393117,0,0
52032,393120,0,0
52033,393121,0,0
52034,393124,0,0
52035,393126,0,0
52036,393128,0,0
52037,393129,0,0
52038,393130,0,0
52039,393137,1,1
52040,393139,1,1
52041,393142,1,1
52042,393143,1,1
52043,393149,0,0
52044,393151,0,0
52045,393153,0,0
52046,393154,0,0
52047,393156,0,0
52048,393160,0,0
52049,393161,0,0
52050,393164,0,0
52051,393168,0,0
52052,393169,0,0
52053,393173,0,0
52054,393174,0,0
52055,393175,0,0
52056,393178,0,0
52057,393179,0,0
52058,393180,0,0
52059,393181,0,0
52060,393182,0,0
52061,393183,0,0
52062,393187,0,0
52063,393188,0,0
52064,393194,0,0
52065,393198,0,0
52066,393204,0,0
52067,393210,0,0
52068,393214,0,0
52069,393216,0,0
52070,393220,0,0
52071,393221,0,0
52072,393222,0,0
52073,393225,0,0
52074,393229,0,0
52075,393231,0,0
52076,393232,0,0
52077,393236,0,0
52078,393237,0,0
52079,393238,0,0
52080,393239,0,0
52081,393241,0,0
52082,393242,0,0
52083,393243,0,0
52084,393246,0,0
52085,393255,0,0
52086,393259,0,0
52087,393260,0,0
52088,393262,0,0
52089,393263,0,0
52090,393264,0,0
52091,393266,0,0
52092,393268,0,0
52093,393269,0,0
52094,393273,0,0
52095,393274,0,0
52096,393279,0,0
52097,393285,0,0
52098,393290,0,0
52099,393291,0,0
52100,393299,0,0
52101,393306,0,0
52102,393307,0,0
52103,393309,0,0
52104,393310,0,0
52105,393311,0,0
52106,393312,0,0
52107,393318,0,0
52108,393319,0,0
52109,393324,0,0
52110,393327,0,0
52111,393328,0,0
52112,393330,0,0
52113,393338,0,0
52114,393339,0,0
52115,393340,0,0
52116,393341,0,0
52117,393342,0,0
52118,393352,0,0
52119,393354,0,0
52120,393359,0,0
52121,393360,0,0
52122,393361,0,0
52123,393365,0,0
52124,393366,0,0
52125,393368,0,0
52126,393380,0,0
52127,393382,0,0
52128,393383,0,0
52129,393385,0,0
52130,393386,0,0
52131,393394,0,0
52132,393400,0,0
52133,393405,0,0
52134,393406,0,0
52135,393410,0,0
52136,393411,0,0
52137,393412,0,0
52138,393414,0,0
52139,393415,0,0
52140,393417,0,0
52141,393420,0,0
52142,393421,0,0
52143,393422,0,0
52144,393423,0,0
52145,393424,0,0
52146,393425,0,0
52147,393432,0,0
52148,393442,0,0
52149,393443,0,0
52150,393444,0,0
52151,393445,0,0
52152,393446,0,0
52153,393447,0,0
52154,393451,0,0
52155,393452,0,0
52156,393453,0,0
52157,393455,0,0
52158,393460,0,0
52159,393464,0,0
52160,393473,0,0
52161,393475,0,0
52162,393476,0,0
52163,393481,0,0
52164,393483,0,0
52165,393490,0,0
52166,393492,0,0
52167,393493,0,0
52168,393500,0,0
52169,393503,0,0
52170,393509,0,0
52171,393510,0,0
52172,393511,0,0
52173,393513,0,0
52174,393514,0,0
52175,393518,0,0
52176,393521,0,0
52177,393522,0,0
52178,393524,0,0
52179,393529,0,0
52180,393532,0,0
52181,393538,0,0
52182,393540,0,0
52183,393545,0,0
52184,393551,0,0
52185,393557,0,0
52186,393561,0,0
52187,393562,0,0
52188,393563,0,0
52189,393564,0,0
52190,393565,0,0
52191,393572,0,0
52192,393581,0,0
52193,393587,0,0
52194,393589,0,0
52195,393590,0,0
52196,393591,0,0
52197,393600,0,0
52198,393633,0,0
52199,393634,0,0
52200,393636,0,0
52201,393638,0,0
52202,393639,0,0
52203,393640,0,0
52204,393641,0,0
52205,393643,0,0
52206,393645,0,0
52207,393646,0,0
52208,393651,0,0
52209,393653,0,0
52210,393654,0,0
52211,393663,0,0
52212,393665,0,0
52213,393666,0,0
52214,393669,0,0
52215,393673,0,0
52216,393676,0,0
52217,393679,0,0
52218,393681,0,0
52219,393730,0,0
52220,393731,0,0
52221,393732,0,0
52222,393734,0,0
52223,393735,0,0
52224,393736,0,0
52225,393737,0,0
52226,393742,0,0
52227,393743,0,0
52228,393748,0,0
52229,393750,0,0
52230,393752,0,0
52231,393756,0,0
52232,393757,0,0
52233,393773,1,1
52234,393778,1,1
52235,393779,1,1
52236,393781,1,1
52237,393785,1,1
52238,393787,1,1
52239,393789,0,0
52240,393792,0,0
52241,393793,0,0
52242,393794,0,0
52243,393801,0,0
52244,393803,0,0
52245,393804,0,0
52246,393809,0,0
52247,393810,0,0
52248,393817,0,0
52249,393818,0,0
52250,393827,0,0
52251,393830,0,0
52252,393831,0,0
52253,393832,0,0
52254,393833,0,0
52255,393838,0,0
52256,393842,0,0
52257,393843,0,0
52258,393844,0,0
52259,393845,0,0
52260,393846,0,0
52261,393852,0,0
52262,393862,0,0
52263,393864,0,0
52264,393867,0,0
52265,393869,0,0
52266,393870,0,0
52267,393871,0,0
52268,393873,0,0
52269,393875,0,0
52270,393876,0,0
52271,393877,0,0
52272,393883,0,0
52273,393900,1,1
52274,393901,1,1
52275,393902,1,1
52276,393903,0,1
52277,393904,0,0
52278,393906,0,0
52279,393918,0,0
52280,393923,0,0
52281,393924,1,1
52282,393926,1,1
52283,393928,0,0
52284,393929,0,0
52285,393931,0,0
52286,393935,0,0
52287,393945,0,0
52288,393950,0,0
52289,393951,0,0
52290,393953,0,0
52291,393957,0,0
52292,393961,0,0
52293,393962,0,0
52294,393963,0,0
52295,393964,0,0
52296,393968,0,0
52297,393971,0,0
52298,393975,0,0
52299,393982,0,0
52300,393986,0,0
52301,393988,0,0
52302,393989,0,0
52303,393992,0,0
52304,393998,0,0
52305,393999,0,0
52306,394007,0,0
52307,394009,0,0
52308,394014,0,0
52309,394015,0,0
52310,394016,0,0
52311,394021,0,0
52312,394022,0,0
52313,394023,0,0
52314,394025,0,0
52315,394026,0,0
52316,394027,0,0
52317,394028,0,0
52318,394032,0,0
52319,394037,0,0
52320,394047,0,0
52321,394048,0,0
52322,394051,0,0
52323,394052,0,0
52324,394053,0,0
52325,394054,0,0
52326,394055,0,0
52327,394056,0,0
52328,394058,0,0
52329,394059,0,0
52330,394068,0,0
52331,394069,0,0
52332,394071,0,0
52333,394081,0,0
52334,394085,0,0
52335,394089,0,0
52336,394095,0,0
52337,394096,0,0
52338,394102,0,0
52339,394104,0,0
52340,394105,0,0
52341,394107,0,0
52342,394108,0,0
52343,394109,0,0
52344,394114,0,0
52345,394118,0,0
52346,394120,0,0
52347,394123,0,0
52348,394126,0,0
52349,394130,0,0
52350,394137,0,0
52351,394139,0,0
52352,394141,0,0
52353,394142,0,0
52354,394143,0,0
52355,394144,0,0
52356,394146,0,0
52357,394149,0,0
52358,394150,0,0
52359,394154,0,0
52360,394156,0,0
52361,394158,0,0
52362,394163,0,0
52363,394168,0,0
52364,394170,0,0
52365,394171,0,0
52366,394176,0,0
52367,394177,0,0
52368,394178,0,0
52369,394179,0,0
52370,394180,0,0
52371,394186,0,0
52372,394198,0,0
52373,394199,0,0
52374,394200,0,0
52375,394201,0,0
52376,394202,0,0
52377,394203,0,0
52378,394204,0,0
52379,394208,0,0
52380,394209,0,0
52381,394210,0,0
52382,394212,0,0
52383,394224,0,0
52384,394228,0,0
52385,394238,0,0
52386,394239,0,0
52387,394240,0,0
52388,394245,0,0
52389,394248,0,0
52390,394260,0,0
52391,394261,0,0
52392,394262,0,0
52393,394263,0,0
52394,394264,0,0
52395,394265,0,0
52396,394266,0,0
52397,394267,0,0
52398,394272,0,0
52399,394274,0,0
52400,394275,0,0
52401,394276,0,0
52402,394278,0,0
52403,394291,0,0
52404,394293,0,0
52405,394298,0,0
52406,394299,0,0
52407,394300,0,0
52408,394301,0,0
52409,394302,0,0
52410,394305,0,0
52411,394309,0,0
52412,394324,0,0
52413,394327,0,0
52414,394328,0,0
52415,394329,0,0
52416,394330,0,0
52417,394338,0,0
52418,394339,0,0
52419,394342,0,0
52420,394346,0,0
52421,394347,0,0
52422,394348,0,0
52423,394350,0,0
52424,394353,0,0
52425,394357,0,0
52426,394358,0,0
52427,394359,0,0
52428,394360,0,0
52429,394361,0,0
52430,394367,0,0
52431,394369,0,0
52432,394370,0,0
52433,394374,0,0
52434,394377,0,0
52435,394380,0,0
52436,394385,0,0
52437,394387,0,0
52438,394388,0,0
52439,394391,0,0
52440,394395,0,0
52441,394397,0,0
52442,394400,0,0
52443,394403,0,0
52444,394406,0,0
52445,394407,0,0
52446,394410,0,0
52447,394412,0,0
52448,394413,0,0
52449,394414,0,0
52450,394419,0,0
52451,394420,0,0
52452,394422,0,0
52453,394423,0,0
52454,394427,0,0
52455,394429,0,0
52456,394432,0,0
52457,394433,0,0
52458,394438,0,0
52459,394440,0,0
52460,394441,0,0
52461,394452,1,0
52462,394453,0,0
52463,394454,0,0
52464,394456,0,0
52465,394459,0,0
52466,394461,0,0
52467,394466,0,0
52468,394468,0,0
52469,394470,0,0
52470,394471,0,0
52471,394472,0,0
52472,394474,1,0
52473,394476,1,0
52474,394478,1,0
52475,394479,0,0
52476,394481,0,0
52477,394482,0,0
52478,394483,0,0
52479,394484,1,0
52480,394485,0,0
52481,394486,0,0
52482,394487,1,0
52483,394489,0,0
52484,394490,0,0
52485,394492,0,0
52486,394493,0,0
52487,394503,0,0
52488,394505,0,0
52489,394506,0,0
52490,394516,0,0
52491,394520,0,0
52492,394524,0,0
52493,394530,0,0
52494,394533,0,0
52495,394544,0,0
52496,394547,0,0
52497,394558,0,0
52498,394561,0,0
52499,394564,0,0
52500,394565,0,0
52501,394566,0,0
52502,394567,0,0
52503,394574,0,0
52504,394575,0,0
52505,394584,0,0
52506,394585,0,0
52507,394587,0,0
52508,394591,0,0
52509,394594,0,0
52510,394596,0,0
52511,394600,0,0
52512,394601,0,0
52513,394605,0,0
52514,394606,0,0
52515,394608,0,0
52516,394609,0,0
52517,394613,0,0
52518,394614,0,0
52519,394617,0,0
52520,394627,0,0
52521,394636,0,0
52522,394642,0,0
52523,394649,0,0
52524,394650,0,0
52525,394663,0,0
52526,394664,0,0
52527,394665,0,0
52528,394666,0,0
52529,394668,0,0
52530,394669,0,0
52531,394670,0,0
52532,394671,0,0
52533,394692,0,0
52534,394693,0,0
52535,394701,0,0
52536,394702,0,0
52537,394704,0,0
52538,394705,0,0
52539,394706,0,0
52540,394713,0,0
52541,394717,0,0
52542,394718,0,0
52543,394719,0,0
52544,394720,0,0
52545,394721,0,0
52546,394722,0,0
52547,394723,0,0
52548,394727,0,0
52549,394734,0,0
52550,394735,0,0
52551,394738,0,0
52552,394740,0,0
52553,394745,0,0
52554,394746,0,0
52555,394747,0,0
52556,394749,0,0
52557,394750,0,0
52558,394756,0,0
52559,394758,0,0
52560,394759,0,0
52561,394773,0,0
52562,394775,0,0
52563,394784,0,0
52564,394785,0,0
52565,394787,0,0
52566,394788,0,0
52567,394789,0,0
52568,394790,0,0
52569,394796,0,0
52570,394797,0,0
52571,394805,0,0
52572,394807,0,0
52573,394865,0,1
52574,394866,0,1
52575,394868,0,1
52576,394876,0,0
52577,394877,0,0
52578,394878,0,0
52579,394880,0,0
52580,394885,0,0
52581,394888,0,0
52582,394889,0,0
52583,394890,0,0
52584,394891,0,0
52585,394894,0,0
52586,394895,0,0
52587,394896,0,0
52588,394900,0,0
52589,394901,0,0
52590,394907,0,0
52591,394908,0,0
52592,394915,0,0
52593,394917,0,0
52594,394918,0,0
52595,394923,0,0
52596,394924,0,0
52597,394926,0,0
52598,394931,0,0
52599,394933,0,0
52600,394934,0,0
52601,394935,0,0
52602,394936,0,0
52603,394939,0,0
52604,394953,0,0
52605,394955,0,0
52606,394956,0,0
52607,394957,0,0
52608,394958,0,0
52609,394959,0,0
52610,394960,0,0
52611,394965,0,0
52612,394967,0,0
52613,394969,0,0
52614,394976,0,0
52615,394986,0,0
52616,394991,0,0
52617,394992,0,0
52618,394993,0,0
52619,394994,0,0
52620,394995,0,0
52621,394998,0,0
52622,395000,0,0
52623,395002,0,0
52624,395005,0,0
52625,395010,0,0
52626,395011,0,0
52627,395022,0,0
52628,395028,0,0
52629,395029,0,0
52630,395031,0,0
52631,395036,0,0
52632,395037,0,0
52633,395038,0,0
52634,395043,0,0
52635,395044,0,0
52636,395049,0,0
52637,395052,0,0
52638,395053,0,0
52639,395056,0,0
52640,395057,0,0
52641,395064,0,0
52642,395065,0,0
52643,395066,0,0
52644,395067,0,0
52645,395068,0,0
52646,395069,0,0
52647,395074,0,0
52648,395078,0,0
52649,395079,0,0
52650,395085,0,0
52651,395090,0,0
52652,395091,0,0
52653,395093,0,0
52654,395094,0,0
52655,395095,0,0
52656,395096,0,0
52657,395097,0,0
52658,395098,0,0
52659,395099,0,0
52660,395104,0,0
52661,395106,0,0
52662,395109,0,0
52663,395111,0,0
52664,395112,0,0
52665,395118,0,0
52666,395127,0,0
52667,395129,0,0
52668,395131,0,0
52669,395132,0,0
52670,395134,0,0
52671,395143,0,0
52672,395152,0,0
52673,395158,0,0
52674,395161,0,0
52675,395164,0,0
52676,395166,0,0
52677,395167,0,0
52678,395168,0,0
52679,395172,0,0
52680,395173,0,0
52681,395177,0,0
52682,395181,0,0
52683,395182,0,0
52684,395186,0,0
52685,395188,0,0
52686,395191,0,0
52687,395192,0,0
52688,395196,0,0
52689,395197,0,0
52690,395199,0,0
52691,395201,0,0
52692,395202,0,0
52693,395204,0,0
52694,395206,0,0
52695,395210,0,0
52696,395213,0,0
52697,395218,0,0
52698,395219,0,0
52699,395220,0,0
52700,395221,0,0
52701,395222,0,0
52702,395226,0,0
52703,395228,0,0
52704,395229,0,0
52705,395230,0,0
52706,395231,0,0
52707,395240,0,0
52708,395242,0,0
52709,395247,0,0
52710,395250,0,0
52711,395251,0,0
52712,395256,0,0
52713,395257,0,0
52714,395259,0,0
52715,395260,0,0
52716,395261,0,0
52717,395262,0,0
52718,395263,0,0
52719,395264,0,0
52720,395265,0,0
52721,395270,0,0
52722,395271,0,0
52723,395272,0,0
52724,395273,0,0
52725,395274,0,0
52726,395275,0,0
52727,395279,0,0
52728,395280,0,0
52729,395281,0,0
52730,395298,0,0
52731,395299,0,0
52732,395303,1,1
52733,395309,0,0
52734,395311,0,0
52735,395320,0,0
52736,395321,0,0
52737,395322,0,0
52738,395323,0,0
52739,395329,0,0
52740,395331,0,0
52741,395336,0,0
52742,395337,0,0
52743,395339,0,0
52744,395344,0,0
52745,395348,0,0
52746,395349,0,0
52747,395350,0,0
52748,395351,0,0
52749,395352,0,0
52750,395358,0,0
52751,395359,0,0
52752,395362,0,0
52753,395379,0,0
52754,395380,0,0
52755,395381,0,0
52756,395382,0,0
52757,395384,0,0
52758,395387,0,0
52759,395388,0,0
52760,395389,0,0
52761,395395,0,0
52762,395397,0,0
52763,395398,0,0
52764,395405,0,0
52765,395409,0,0
52766,395414,0,0
52767,395416,0,0
52768,395419,0,0
52769,395420,0,0
52770,395423,0,0
52771,395427,0,0
52772,395428,0,0
52773,395429,0,0
52774,395433,0,0
52775,395434,0,0
52776,395439,0,0
52777,395446,0,0
52778,395454,0,0
52779,395456,0,0
52780,395460,0,0
52781,395461,0,0
52782,395463,0,0
52783,395464,0,0
52784,395465,0,0
52785,395466,0,0
52786,395467,0,0
52787,395469,0,0
52788,395471,0,0
52789,395472,0,0
52790,395473,0,0
52791,395481,0,0
52792,395491,0,0
52793,395498,0,0
52794,395500,0,0
52795,395502,0,0
52796,395504,0,0
52797,395505,0,0
52798,395512,0,0
52799,395513,0,0
52800,395514,0,0
52801,395515,0,0
52802,395518,0,0
52803,395522,0,0
52804,395525,0,0
52805,395530,0,0
52806,395531,0,0
52807,395534,0,0
52808,395535,0,0
52809,395537,0,0
52810,395538,0,0
52811,395539,0,0
52812,395540,0,0
52813,395541,0,0
52814,395542,0,0
52815,395543,0,0
52816,395548,0,0
52817,395550,0,0
52818,395551,0,0
52819,395561,0,0
52820,395564,0,0
52821,395565,0,0
52822,395566,0,0
52823,395568,0,0
52824,395572,0,0
52825,395577,0,0
52826,395578,0,0
52827,395580,0,0
52828,395583,0,0
52829,395584,1,0
52830,395588,0,0
52831,395590,0,0
52832,395594,0,0
52833,395595,0,0
52834,395596,0,0
52835,395599,0,0
52836,395600,0,0
52837,395601,0,0
52838,395603,0,0
52839,395610,0,0
52840,395614,0,0
52841,395615,0,0
52842,395617,0,0
52843,395618,0,0
52844,395619,0,0
52845,395620,0,0
52846,395626,0,0
52847,395627,0,0
52848,395632,0,0
52849,395633,0,0
52850,395640,0,0
52851,395643,0,0
52852,395650,0,0
52853,395651,0,0
52854,395652,0,0
52855,395654,0,0
52856,395655,0,0
52857,395658,0,0
52858,395660,0,0
52859,395661,0,0
52860,395662,0,0
52861,395664,0,0
52862,395669,0,0
52863,395670,0,0
52864,395671,0,0
52865,395672,0,0
52866,395674,0,0
52867,395678,0,0
52868,395679,0,0
52869,395687,0,0
52870,395692,0,0
52871,395697,0,0
52872,395700,0,0
52873,395706,0,0
52874,395707,0,0
52875,395708,0,0
52876,395710,0,0
52877,395713,0,0
52878,395714,0,0
52879,395725,0,0
52880,395727,0,0
52881,395732,0,0
52882,395733,0,0
52883,395737,0,0
52884,395738,0,0
52885,395744,0,0
52886,395746,0,0
52887,395747,0,0
52888,395748,0,0
52889,395749,0,0
52890,395750,0,0
52891,395754,0,0
52892,395762,0,0
52893,395765,0,0
52894,395766,0,0
52895,395767,0,0
52896,395768,0,0
52897,395770,0,0
52898,395771,0,0
52899,395774,0,0
52900,395776,0,0
52901,395781,0,0
52902,395785,0,0
52903,395793,0,0
52904,395794,1,0
52905,395796,0,0
52906,395797,0,0
52907,395803,0,0
52908,395804,0,0
52909,395806,0,0
